client,dayofweek,temperature,menu,service_type,food_class,spicy,food_temperature_level,quantity,basic_quantity
쿼터백,4,20,일본식소고기볶음,케이터링-레귤러,일식,0.1,1,21,25
쿼터백,0,8,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,19,25
쿼터백,1,7,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,20,25
쿼터백,2,7,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,18,25
쿼터백,3,11,분짜,케이터링-레귤러,아시안,0.1,0,21,25
쿼터백,4,9,고추장소불고기,케이터링-레귤러,한식,0.6,1,18,25
쿼터백,0,16,부추닭도리탕,케이터링-레귤러,한식,0.7,2,18,25
쿼터백,1,14,김치오겹두루치기,케이터링-레귤러,한식,0.5,1,17,25
쿼터백,2,13,들깨돈불고기,케이터링-레귤러,한식,0.7,1,21,25
쿼터백,4,18,서울식불고기,케이터링-레귤러,한식,0.3,1,19,25
쿼터백,0,5,미나리돈두루치기,케이터링-레귤러,한식,0,1,17,25
쿼터백,1,3,간장마늘치킨,케이터링-레귤러,한식,0.3,1,17,25
쿼터백,2,9,매콤소고기숙주볶음,케이터링-레귤러,한식,0.8,1,16,25
쿼터백,3,11,소고기우거지해장국,케이터링-레귤러,한식,0.6,2,17,25
쿼터백,4,8,시래기등갈비찜,케이터링-레귤러,한식,0.4,2,15,25
쿼터백,0,13,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,22,25
쿼터백,1,10,깐풍기,케이터링-레귤러,한식,0.5,1,16,25
쿼터백,2,2,김치제육볶음,케이터링-레귤러,한식,0.5,1,18,25
쿼터백,3,7,순살간장찜닭,케이터링-레귤러,한식,0.8,2,18,25
쿼터백,4,4,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,17,25
쿼터백,0,11,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,20,25
쿼터백,1,12,유린기,케이터링-레귤러,중식,0.4,1,23,25
쿼터백,2,12,마늘쫑오겹살볶음,케이터링-레귤러,한식,0.5,1,24,25
쿼터백,3,11,매콤치즈닭갈비,케이터링-레귤러,한식,0.8,1,24,25
쿼터백,4,9,돼지고기생강구이,케이터링-레귤러,한식,0,1,20,25
쿼터백,0,2,안동찜닭,케이터링-레귤러,한식,0.8,2,22,25
쿼터백,1,8,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,22,25
쿼터백,2,11,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,19,25
쿼터백,3,10,시골된장찌개,케이터링-레귤러,한식,0.2,2,28,25
쿼터백,4,-2,소고기산적구이,케이터링-레귤러,한식,0.1,1,22,25
쿼터백,0,11,들깨돼지볶음,케이터링-레귤러,한식,0.7,1,23,25
쿼터백,1,9,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,23,25
쿼터백,2,8,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,23,25
쿼터백,3,8,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,23,25
쿼터백,4,2,허브버터로스트치킨,케이터링-레귤러,양식,0.2,1,24,25
크래프톤,0,24,갈비치킨백반,케이터링-레귤러,한식,0.8,1,70,120
크래프톤,1,25,그릴드 목살 스테이크,케이터링-레귤러,양식,0.1,1,70,120
크래프톤,2,30,마늘보쌈,케이터링-레귤러,한식,0,1,70,120
크래프톤,3,23,수제 떡갈비,케이터링-레귤러,한식,0.1,1,70,120
크래프톤,4,23,일본식 차슈 덮밥,케이터링-레귤러,일식,0.1,1,70,120
크래프톤,0,25,베트남돼지구이백반,케이터링-레귤러,아시안,0.3,1,50,120
크래프톤,1,27,육회비빔밥백반,케이터링-레귤러,한식,0.5,1,50,120
크래프톤,2,32,쭈꾸미 삼겹구이,케이터링-레귤러,한식,0.4,1,50,120
크래프톤,3,29,핫치킨 고로케,케이터링-레귤러,한식,0.5,1,50,120
크래프톤,4,25,부채살스테이크백반,케이터링-레귤러,양식,0,1,50,120
크래프톤,0,29,돼지불백백반,케이터링-레귤러,한식,0.6,1,50,120
크래프톤,1,26,매운닭찜 & LA갈비,케이터링-레귤러,한식,0.9,2,50,120
크래프톤,2,30,아마트리치아나 파스타,케이터링-레귤러,양식,0.7,1,50,120
크래프톤,3,25,마파두부,케이터링-레귤러,한식,0.6,2,50,120
크래프톤,4,22,간장닭볶음탕백반,케이터링-레귤러,한식,0.3,1,50,120
크래프톤,0,29,닭강정백반,케이터링-레귤러,한식,0,1,50,120
크래프톤,1,28,고추장제육백반,케이터링-레귤러,한식,0.6,1,50,120
크래프톤,2,28,매콤소불고기백반,케이터링-레귤러,한식,0.8,1,50,120
크래프톤,3,28,수제 떡갈비,케이터링-레귤러,한식,0.1,1,50,120
크래프톤,4,28,태국식삼겹볶음백반,케이터링-레귤러,아시안,0.4,1,50,120
크래프톤,0,29,된장제육볶음,케이터링-레귤러,한식,0.3,1,55,120
크래프톤,1,33,고추장소고기볶음,케이터링-레귤러,한식,0.6,1,55,120
크래프톤,2,33,데리야끼치킨윙조림,케이터링-레귤러,한식,0.3,1,55,120
크래프톤,3,34,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,55,120
크래프톤,4,32,시골된장찌개,케이터링-레귤러,한식,0.2,2,55,120
크래프톤,0,34,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,55,120
크래프톤,1,32,닭개장,케이터링-레귤러,한식,0.8,2,55,120
크래프톤,2,32,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,55,120
크래프톤,3,31,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,60,120
크래프톤,4,31,춘천식닭갈비,케이터링-레귤러,한식,0.5,1,50,120
크래프톤,1,31,동파육,케이터링-레귤러,중식,0.3,1,80,120
크래프톤,2,30,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,80,120
크래프톤,3,31,간장오리훈제두루치기,케이터링-레귤러,한식,0.3,1,80,120
크래프톤,4,31,김치제육볶음,케이터링-레귤러,한식,0.5,1,70,120
크래프톤,0,25,고추장소불고기,케이터링-레귤러,한식,0.6,1,85,120
크래프톤,1,28,돼지고기생강구이,케이터링-레귤러,한식,0,1,80,120
크래프톤,2,28,궁보계정,케이터링-레귤러,중식,0.4,1,80,120
크래프톤,3,29,소갈비찜,케이터링-레귤러,한식,0.8,2,80,120
크래프톤,4,24,버섯소불고기,케이터링-레귤러,한식,0.3,1,70,120
크래프톤,0,28,유린기,케이터링-레귤러,중식,0.4,1,90,120
크래프톤,1,23,미소돼지볶음,케이터링-레귤러,한식,0.5,1,90,120
크래프톤,2,25,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,90,120
크래프톤,3,27,마늘쫑불고기,케이터링-레귤러,한식,0.2,1,90,120
크래프톤,4,29,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,90,120
크래프톤,0,30,춘천식 닭갈비,케이터링-레귤러,한식,0.5,1,90,120
크래프톤,1,30,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,90,120
크래프톤,2,29,깐풍기,케이터링-레귤러,한식,0.5,1,85,120
크래프톤,3,27,얼큰장터국밥,케이터링-레귤러,한식,0.8,2,80,120
크래프톤,4,29,서울식불고기,케이터링-레귤러,한식,0.3,1,70,120
크래프톤,3,28,제육볶음,케이터링-레귤러,한식,0.6,1,80,120
크래프톤,4,27,동파육,케이터링-레귤러,중식,0.3,1,80,120
크래프톤,0,24,미소닭구이,케이터링-레귤러,한식,0.5,1,85,120
크래프톤,1,25,김치제육볶음,케이터링-레귤러,한식,0.5,1,90,120
크래프톤,2,22,오삼불고기,케이터링-레귤러,한식,0.6,1,90,120
크래프톤,3,26,연어스테이크,케이터링-레귤러,양식,0.1,1,85,120
크래프톤,4,28,소고기숙주볶음,케이터링-레귤러,한식,0.1,1,70,120
크래프톤,1,27,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,75,120
크래프톤,2,21,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,80,120
크래프톤,3,22,시골된장찌개,케이터링-레귤러,한식,0.2,2,75,120
크래프톤,1,21,버섯소불고기,케이터링-레귤러,한식,0.3,1,80,120
크래프톤,2,25,된장들깨돼지고기볶음,케이터링-레귤러,한식,0.3,1,80,120
크래프톤,4,22,돼지고기생강구이,케이터링-레귤러,한식,0,1,70,120
크래프톤,0,15,마늘쫑돼지고기볶음,케이터링-레귤러,한식,0.5,1,90,120
크래프톤,1,15,궁보계정,케이터링-레귤러,중식,0.4,1,90,120
크래프톤,2,15,고추장오겹두루치기,케이터링-레귤러,한식,0.6,1,90,120
크래프톤,3,15,갈비탕,케이터링-레귤러,한식,0.3,2,90,120
크래프톤,4,17,유린기,케이터링-레귤러,중식,0.4,1,80,120
크래프톤,0,18,안동찜닭,케이터링-레귤러,한식,0.8,2,85,120
크래프톤,1,19,동파육,케이터링-레귤러,중식,0.3,1,85,120
크래프톤,2,18,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,85,120
크래프톤,3,19,김치닭도리탕,케이터링-레귤러,한식,0.6,2,90,120
크래프톤,0,17,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,120,120
크래프톤,1,16,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,120,120
크래프톤,2,17,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,120,120
크래프톤,3,16,간장제육볶음,케이터링-레귤러,한식,0.3,1,120,120
크래프톤,4,20,일본식소고기볶음,케이터링-레귤러,일식,0.1,1,120,120
크래프톤,0,11,들깨돼지볶음,케이터링-레귤러,한식,0.7,1,75,120
크래프톤,1,9,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,85,120
크래프톤,2,8,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,75,120
크래프톤,3,8,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,85,120
크래프톤,4,2,허브버터로스트치킨,케이터링-레귤러,양식,0.2,1,65,120
크래프톤,0,-4,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,30,120
크래프톤,1,0,부추닭도리탕,케이터링-레귤러,한식,0.7,2,30,120
크래프톤,2,7,고추장소불고기,케이터링-레귤러,한식,0.6,1,30,120
크래프톤,3,-1,고추마요치킨,케이터링-레귤러,한식,0.6,1,30,120
크래프톤,4,-3,서울식불고기,케이터링-레귤러,한식,0.3,1,30,120
크립토파라다이스,0,34,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,20,20
크립토파라다이스,1,32,닭개장,케이터링-레귤러,한식,0.8,2,14,20
크립토파라다이스,2,32,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,18,20
크립토파라다이스,3,31,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,19,20
크립토파라다이스,4,31,춘천식닭갈비,케이터링-레귤러,한식,0.5,1,20,20
크립토파라다이스,0,26,중화돼지고기볶음,케이터링-레귤러,중식,0.6,1,16,20
크립토파라다이스,1,23,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,18,20
크립토파라다이스,2,28,훈제오리두루치기,케이터링-레귤러,한식,0.6,1,18,20
크립토파라다이스,3,29,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,18,20
크립토파라다이스,4,29,순살간장찜닭,케이터링-레귤러,한식,0.8,2,18,20
크립토파라다이스,0,30,춘천식 닭갈비,케이터링-레귤러,한식,0.5,1,17,20
크립토파라다이스,1,30,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,16,20
크립토파라다이스,2,29,깐풍기,케이터링-레귤러,한식,0.5,1,18,20
크립토파라다이스,3,27,얼큰장터국밥,케이터링-레귤러,한식,0.8,2,18,20
크립토파라다이스,3,28,제육볶음,케이터링-레귤러,한식,0.6,1,17,20
크립토파라다이스,4,27,동파육,케이터링-레귤러,중식,0.3,1,18,20
크립토파라다이스,0,24,미소닭구이,케이터링-레귤러,한식,0.5,1,18,20
크립토파라다이스,1,25,김치제육볶음,케이터링-레귤러,한식,0.5,1,20,20
크립토파라다이스,2,22,오삼불고기,케이터링-레귤러,한식,0.6,1,17,20
크립토파라다이스,3,26,양념치킨,케이터링-레귤러,한식,0.2,1,19,20
크립토파라다이스,4,28,소고기숙주볶음,케이터링-레귤러,한식,0.1,1,18,20
크립토파라다이스,1,27,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,17,20
크립토파라다이스,2,21,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,19,20
크립토파라다이스,3,22,시골된장찌개,케이터링-레귤러,한식,0.2,2,18,20
크립토파라다이스,4,21,부추닭도리탕,케이터링-레귤러,한식,0.7,2,17,20
크립토파라다이스,1,21,버섯소불고기,케이터링-레귤러,한식,0.3,1,18,20
크립토파라다이스,2,25,된장들깨돼지고기볶음,케이터링-레귤러,한식,0.3,1,18,20
크립토파라다이스,3,25,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,20,20
크립토파라다이스,4,22,돼지고기생강구이,케이터링-레귤러,한식,0,1,16,20
크립토파라다이스,0,15,마늘쫑돼지고기볶음,케이터링-레귤러,한식,0.5,1,18,20
크립토파라다이스,1,15,궁보계정,케이터링-레귤러,중식,0.4,1,18,20
크립토파라다이스,2,15,고추장오겹두루치기,케이터링-레귤러,한식,0.6,1,19,20
크립토파라다이스,3,15,갈비탕,케이터링-레귤러,한식,0.3,2,20,20
크립토파라다이스,4,17,유린기,케이터링-레귤러,중식,0.4,1,16,20
크립토파라다이스,0,18,안동찜닭,케이터링-레귤러,한식,0.8,2,16,20
크립토파라다이스,1,19,동파육,케이터링-레귤러,중식,0.3,1,19,20
크립토파라다이스,2,18,오리훈제주물럭,케이터링-레귤러,한식,0.6,1,16,20
크립토파라다이스,3,19,김치닭도리탕,케이터링-레귤러,한식,0.6,2,18,20
크립토파라다이스,4,21,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,18,20
크립토파라다이스,0,17,알싸한마늘치킨,케이터링-레귤러,한식,0.3,1,16,20
크립토파라다이스,1,16,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,16,20
크립토파라다이스,2,17,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,17,20
크립토파라다이스,3,16,간장제육볶음,케이터링-레귤러,한식,0.3,1,13,20
크립토파라다이스,4,20,일본식소고기볶음,케이터링-레귤러,일식,0.1,1,17,20
테거스,0,34,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,19,20
테거스,1,32,닭개장,케이터링-레귤러,한식,0.8,2,19,20
테거스,2,32,언양식바싹불고기,케이터링-레귤러,한식,0.1,1,20,20
테거스,3,31,삼겹살케일볶음,케이터링-레귤러,한식,0.3,1,20,20
테거스,4,31,춘천식닭갈비,케이터링-레귤러,한식,0.5,1,19,20
테거스,0,28,유린기,케이터링-레귤러,중식,0.4,1,20,20
테거스,1,23,미소돼지볶음,케이터링-레귤러,한식,0.5,1,19,20
테거스,2,25,매콤숯불닭갈비,케이터링-레귤러,한식,0.8,1,20,20
테거스,3,27,마늘쫑불고기,케이터링-레귤러,한식,0.2,1,19,20
테거스,4,29,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,19,20
테거스,0,26,중화돼지고기볶음,케이터링-레귤러,중식,0.6,1,19,20
테거스,1,23,고추마요닭튀김,케이터링-레귤러,한식,0.6,1,19,20
테거스,2,28,훈제오리두루치기,케이터링-레귤러,한식,0.6,1,18,20
테거스,3,29,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,19,20
테거스,4,29,순살간장찜닭,케이터링-레귤러,한식,0.8,2,19,20
테거스,0,30,춘천식 닭갈비,케이터링-레귤러,한식,0.5,1,18,20
테거스,1,30,고추장들깨돼지고기볶음,케이터링-레귤러,한식,0.5,1,19,20
테거스,2,29,깐풍기,케이터링-레귤러,한식,0.5,1,19,20
테거스,3,27,얼큰장터국밥,케이터링-레귤러,한식,0.8,2,19,20
테거스,4,29,서울식불고기,케이터링-레귤러,한식,0.3,1,18,20
테거스,3,28,제육볶음,케이터링-레귤러,한식,0.6,1,18,20
테거스,4,27,동파육,케이터링-레귤러,중식,0.3,1,18,20
테거스,0,24,미소닭구이,케이터링-레귤러,한식,0.5,1,19,20
테거스,1,25,김치제육볶음,케이터링-레귤러,한식,0.5,1,18,20
테거스,2,22,오삼불고기,케이터링-레귤러,한식,0.6,1,19,20
테거스,3,26,양념치킨,케이터링-레귤러,한식,0.2,1,19,20
테거스,4,28,소고기숙주볶음,케이터링-레귤러,한식,0.1,1,18,20
테거스,1,27,영양돼지갈비찜,케이터링-레귤러,한식,0.8,2,20,20
테거스,2,21,간장오리훈제주물럭,케이터링-레귤러,한식,0.3,1,20,20
테거스,3,22,시골된장찌개,케이터링-레귤러,한식,0.2,2,20,20
테거스,4,21,부추닭도리탕,케이터링-레귤러,한식,0.7,2,18,20
테거스,1,21,버섯소불고기,케이터링-레귤러,한식,0.3,1,20,20
테거스,2,25,된장들깨돼지고기볶음,케이터링-레귤러,한식,0.3,1,20,20
테거스,3,25,블랙알리오닭튀김,케이터링-레귤러,한식,0.2,1,20,20
테거스,4,22,돼지고기생강구이,케이터링-레귤러,한식,0,1,20,20
테거스,0,15,마늘쫑돼지고기볶음,케이터링-레귤러,한식,0.5,1,19,20
테거스,1,15,궁보계정,케이터링-레귤러,중식,0.4,1,20,20
테거스,2,15,고추장오겹두루치기,케이터링-레귤러,한식,0.6,1,20,20
테거스,3,15,갈비탕,케이터링-레귤러,한식,0.3,2,20,20
테거스,4,17,유린기,케이터링-레귤러,중식,0.4,1,18,20
테거스,0,18,안동찜닭,케이터링-레귤러,한식,0.8,2,19,20
테거스,1,19,동파육,케이터링-레귤러,중식,0.3,1,20,20
테거스,3,19,김치닭도리탕,케이터링-레귤러,한식,0.6,2,20,20
테거스,4,21,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,20,20
테스시스템,0,31,김치제육볶음,케이터링-레귤러,한식,0.5,1,22,22
테스시스템,1,32,서울식소불고기,케이터링-레귤러,한식,0.3,1,22,22
테스시스템,2,36,능이닭백숙,케이터링-레귤러,한식,0.1,2,22,22
테스시스템,0,36,버섯떡갈비,케이터링-레귤러,한식,0.1,1,22,22
테스시스템,1,35,고추장오겹두루치기,케이터링-레귤러,한식,0.6,1,22,22
테스시스템,2,35,오븐닭구이,케이터링-레귤러,한식,0.6,1,22,22
테스시스템,3,34,매운돼지갈비찜,케이터링-레귤러,한식,0.9,2,22,22
테스시스템,4,35,소고기데리야끼볶음,케이터링-레귤러,일식,0.3,1,22,22
테스시스템,0,29,된장제육볶음,케이터링-레귤러,한식,0.3,1,22,22
테스시스템,1,33,고추장소고기볶음,케이터링-레귤러,한식,0.6,1,22,22
테스시스템,2,33,데리야끼치킨윙조림,케이터링-레귤러,한식,0.3,1,22,22
테스시스템,3,34,돼지고기김치찜,케이터링-레귤러,한식,0.5,2,22,22
